subject_id,X0__0,X1__0,X2__0,X3__0,X0__1,X1__1,X2__1,X3__1,X0__2,X1__2,X2__2,X3__2,X0__3,X1__3,X2__3,X3__3,X0__4,X1__4,X2__4,X3__4,X0__5,X1__5,X2__5,X3__5,X0__6,X1__6,X2__6,X3__6,X0__7,X1__7,X2__7,X3__7,X0__8,X1__8,X2__8,X3__8,X0__9,X1__9,X2__9,X3__9,X0__10,X1__10,X2__10,X3__10,X0__11,X1__11,X2__11,X3__11,X0__12,X1__12,X2__12,X3__12,X0__13,X1__13,X2__13,X3__13,X0__14,X1__14,X2__14,X3__14,X0__15,X1__15,X2__15,X3__15
2930,ok,30.0,0.0,2.0,no,30.0,2.0,1.0,ok,30.0,1.0,0.0,no,30.0,2.0,1.0,no,30.0,0.0,2.0,no,30.0,2.0,0.0,yes,30.0,0.0,2.0,ok,30.0,0.0,1.0,no,30.0,1.0,1.0,no,30.0,2.0,0.0,yes,10.0,2.0,2.0,ok,20.0,2.0,2.0,no,20.0,2.0,2.0,yes,20.0,2.0,2.0,ok,30.0,1.0,1.0,no,30.0,2.0,1.0
2931,yes,10.0,0.0,0.0,ok,30.0,1.0,2.0,no,30.0,2.0,1.0,no,30.0,0.0,0.0,no,20.0,2.0,1.0,yes,10.0,2.0,2.0,ok,20.0,1.0,1.0,ok,10.0,1.0,0.0,no,10.0,0.0,1.0,no,10.0,1.0,0.0,yes,10.0,0.0,1.0,ok,20.0,2.0,0.0,ok,30.0,1.0,2.0,ok,10.0,1.0,1.0,ok,30.0,1.0,1.0,ok,30.0,1.0,0.0
2932,ok,20.0,2.0,2.0,no,20.0,2.0,2.0,no,20.0,2.0,2.0,no,20.0,2.0,1.0,no,20.0,2.0,1.0,no,20.0,2.0,0.0,no,10.0,1.0,2.0,yes,30.0,1.0,0.0,yes,30.0,1.0,2.0,yes,20.0,0.0,2.0,yes,20.0,2.0,2.0,ok,30.0,2.0,1.0,ok,10.0,0.0,2.0,yes,10.0,1.0,0.0,ok,20.0,2.0,1.0,no,30.0,0.0,2.0
2933,ok,10.0,2.0,0.0,ok,20.0,1.0,0.0,ok,30.0,1.0,2.0,no,30.0,2.0,1.0,no,30.0,2.0,0.0,no,30.0,2.0,1.0,no,30.0,0.0,1.0,no,30.0,0.0,0.0,ok,20.0,2.0,1.0,yes,20.0,2.0,0.0,yes,30.0,1.0,0.0,ok,10.0,1.0,2.0,no,20.0,0.0,0.0,no,20.0,1.0,2.0,no,20.0,0.0,1.0,ok,30.0,1.0,0.0
2934,ok,10.0,0.0,0.0,no,10.0,1.0,1.0,ok,20.0,2.0,1.0,ok,30.0,0.0,0.0,no,30.0,1.0,2.0,yes,20.0,0.0,0.0,ok,10.0,2.0,2.0,no,20.0,0.0,1.0,no,20.0,0.0,0.0,no,20.0,0.0,2.0,no,20.0,0.0,0.0,no,20.0,2.0,1.0,no,20.0,2.0,1.0,no,20.0,0.0,1.0,no,20.0,0.0,1.0,no,20.0,0.0,1.0
2935,ok,30.0,1.0,0.0,yes,10.0,0.0,1.0,ok,20.0,2.0,0.0,no,20.0,2.0,2.0,yes,20.0,0.0,0.0,ok,30.0,1.0,1.0,yes,30.0,1.0,1.0,ok,10.0,1.0,0.0,no,10.0,0.0,1.0,no,30.0,0.0,2.0,yes,10.0,1.0,2.0,yes,10.0,0.0,0.0,yes,30.0,0.0,0.0,yes,10.0,1.0,2.0,yes,10.0,0.0,0.0,ok,20.0,2.0,1.0
2936,ok,10.0,2.0,2.0,yes,10.0,1.0,1.0,yes,10.0,0.0,0.0,ok,20.0,2.0,1.0,ok,30.0,2.0,0.0,ok,10.0,2.0,1.0,ok,20.0,0.0,1.0,no,20.0,0.0,1.0,no,20.0,1.0,2.0,no,10.0,2.0,0.0,no,10.0,0.0,1.0,ok,20.0,2.0,0.0,no,20.0,2.0,2.0,no,20.0,2.0,2.0,no,20.0,2.0,2.0,yes,10.0,2.0,1.0
2937,ok,20.0,2.0,1.0,yes,20.0,0.0,2.0,ok,30.0,0.0,1.0,yes,20.0,2.0,1.0,ok,30.0,0.0,0.0,ok,20.0,2.0,2.0,ok,10.0,0.0,0.0,no,20.0,1.0,1.0,no,20.0,2.0,1.0,ok,30.0,2.0,0.0,no,30.0,1.0,0.0,no,30.0,2.0,1.0,yes,10.0,2.0,1.0,yes,30.0,2.0,0.0,ok,10.0,0.0,1.0,no,20.0,0.0,2.0
2938,yes,10.0,2.0,1.0,yes,10.0,2.0,1.0,ok,20.0,0.0,0.0,yes,20.0,2.0,1.0,ok,30.0,1.0,0.0,no,30.0,2.0,1.0,yes,10.0,2.0,2.0,ok,20.0,0.0,0.0,no,20.0,2.0,2.0,no,30.0,1.0,0.0,no,30.0,2.0,1.0,no,20.0,0.0,0.0,no,20.0,1.0,0.0,no,30.0,2.0,1.0,no,30.0,0.0,0.0,no,30.0,1.0,2.0
2939,no,20.0,2.0,2.0,no,20.0,2.0,2.0,no,30.0,0.0,1.0,yes,30.0,1.0,1.0,ok,10.0,1.0,0.0,no,20.0,1.0,1.0,yes,10.0,1.0,0.0,ok,20.0,0.0,2.0,yes,20.0,0.0,0.0,ok,30.0,0.0,2.0,no,30.0,1.0,2.0,no,20.0,0.0,0.0,yes,20.0,2.0,1.0,ok,30.0,1.0,0.0,ok,20.0,1.0,1.0,yes,30.0,1.0,0.0
2940,ok,10.0,2.0,0.0,ok,30.0,0.0,2.0,yes,10.0,1.0,1.0,yes,10.0,0.0,0.0,yes,10.0,1.0,1.0,yes,20.0,1.0,0.0,ok,10.0,1.0,1.0,ok,30.0,1.0,0.0,yes,30.0,1.0,2.0,yes,20.0,2.0,1.0,no,20.0,0.0,0.0,no,20.0,0.0,2.0,no,10.0,1.0,1.0,no,30.0,2.0,0.0,no,30.0,2.0,1.0,no,30.0,2.0,0.0
2941,ok,20.0,2.0,2.0,ok,30.0,2.0,0.0,no,10.0,1.0,0.0,no,20.0,0.0,2.0,no,20.0,1.0,2.0,no,20.0,0.0,0.0,no,20.0,1.0,2.0,no,30.0,2.0,0.0,yes,30.0,0.0,2.0,ok,10.0,2.0,1.0,yes,30.0,1.0,1.0,yes,10.0,1.0,2.0,ok,20.0,1.0,1.0,ok,10.0,1.0,0.0,ok,30.0,1.0,0.0,ok,10.0,1.0,0.0
2942,ok,10.0,2.0,2.0,ok,30.0,0.0,0.0,no,30.0,1.0,2.0,no,10.0,0.0,2.0,no,10.0,2.0,2.0,yes,10.0,2.0,1.0,ok,30.0,0.0,2.0,ok,20.0,2.0,2.0,yes,20.0,1.0,2.0,ok,30.0,1.0,0.0,ok,10.0,1.0,0.0,yes,30.0,0.0,2.0,ok,20.0,2.0,2.0,no,30.0,2.0,0.0,no,30.0,0.0,0.0,yes,10.0,1.0,2.0
2943,no,10.0,2.0,2.0,no,30.0,2.0,2.0,no,30.0,0.0,1.0,no,30.0,2.0,2.0,yes,20.0,0.0,0.0,yes,20.0,2.0,2.0,ok,10.0,1.0,1.0,ok,30.0,1.0,1.0,no,30.0,2.0,1.0,ok,10.0,0.0,1.0,yes,30.0,2.0,1.0,yes,10.0,0.0,0.0,yes,30.0,1.0,2.0,ok,30.0,1.0,0.0,ok,20.0,2.0,1.0,yes,20.0,2.0,1.0
2944,ok,20.0,2.0,2.0,no,30.0,1.0,1.0,no,30.0,2.0,2.0,no,30.0,0.0,1.0,no,20.0,0.0,1.0,no,20.0,0.0,0.0,ok,30.0,2.0,1.0,no,30.0,1.0,0.0,no,30.0,2.0,1.0,yes,30.0,2.0,1.0,ok,10.0,0.0,0.0,no,20.0,0.0,2.0,no,20.0,0.0,0.0,ok,10.0,2.0,2.0,no,30.0,2.0,0.0,no,30.0,0.0,2.0
2945,yes,10.0,2.0,2.0,yes,30.0,1.0,1.0,yes,10.0,0.0,0.0,yes,10.0,1.0,2.0,ok,20.0,0.0,0.0,yes,20.0,2.0,1.0,ok,30.0,1.0,0.0,no,10.0,1.0,0.0,no,30.0,2.0,1.0,no,30.0,0.0,2.0,ok,10.0,2.0,1.0,ok,20.0,2.0,1.0,ok,30.0,1.0,0.0,yes,20.0,1.0,1.0,yes,30.0,1.0,1.0,yes,20.0,2.0,0.0
2946,ok,30.0,1.0,2.0,no,30.0,2.0,1.0,no,30.0,0.0,1.0,no,30.0,2.0,1.0,no,30.0,2.0,0.0,ok,20.0,1.0,1.0,ok,30.0,1.0,0.0,no,20.0,2.0,2.0,no,20.0,2.0,1.0,ok,30.0,2.0,2.0,ok,20.0,2.0,2.0,ok,10.0,0.0,2.0,ok,20.0,2.0,2.0,no,20.0,2.0,2.0,no,30.0,2.0,0.0,no,10.0,0.0,1.0
2947,ok,10.0,0.0,0.0,ok,20.0,2.0,2.0,ok,10.0,0.0,2.0,ok,30.0,0.0,0.0,yes,10.0,1.0,2.0,ok,20.0,2.0,2.0,no,20.0,0.0,0.0,no,20.0,0.0,2.0,no,20.0,2.0,2.0,no,30.0,2.0,0.0,ok,10.0,0.0,1.0,ok,30.0,1.0,0.0,yes,20.0,1.0,0.0,yes,20.0,2.0,1.0,ok,10.0,0.0,2.0,no,10.0,0.0,2.0
2948,no,20.0,2.0,0.0,no,20.0,2.0,2.0,no,30.0,2.0,1.0,no,30.0,0.0,2.0,no,30.0,1.0,1.0,no,30.0,2.0,1.0,yes,10.0,2.0,0.0,yes,10.0,2.0,1.0,yes,10.0,2.0,2.0,yes,20.0,1.0,0.0,ok,30.0,1.0,0.0,yes,10.0,0.0,1.0,ok,30.0,2.0,1.0,yes,20.0,2.0,0.0,yes,10.0,2.0,1.0,yes,10.0,2.0,2.0
2949,ok,10.0,0.0,1.0,ok,20.0,2.0,1.0,ok,30.0,2.0,1.0,ok,10.0,0.0,0.0,ok,30.0,0.0,0.0,yes,10.0,1.0,0.0,ok,20.0,0.0,2.0,ok,30.0,0.0,1.0,ok,30.0,2.0,1.0,yes,20.0,2.0,1.0,yes,30.0,0.0,2.0,yes,30.0,1.0,1.0,yes,20.0,2.0,1.0,yes,20.0,1.0,2.0,no,20.0,2.0,2.0,no,20.0,2.0,2.0
2950,ok,10.0,2.0,0.0,no,20.0,0.0,2.0,no,20.0,1.0,1.0,ok,30.0,1.0,0.0,no,10.0,0.0,1.0,no,10.0,1.0,1.0,no,20.0,0.0,1.0,no,20.0,0.0,0.0,no,20.0,1.0,2.0,no,20.0,0.0,0.0,no,10.0,1.0,0.0,no,30.0,2.0,1.0,no,30.0,0.0,0.0,no,20.0,0.0,2.0,no,20.0,2.0,0.0,no,30.0,2.0,1.0
2951,ok,30.0,1.0,0.0,no,30.0,2.0,1.0,no,30.0,2.0,2.0,no,30.0,0.0,1.0,no,30.0,0.0,0.0,no,30.0,1.0,2.0,no,30.0,2.0,1.0,no,20.0,2.0,0.0,no,10.0,1.0,0.0,no,20.0,1.0,1.0,no,20.0,2.0,2.0,no,10.0,0.0,2.0,no,20.0,0.0,1.0,no,30.0,0.0,1.0,ok,10.0,2.0,1.0,no,10.0,2.0,1.0
2952,ok,30.0,0.0,2.0,yes,20.0,1.0,1.0,ok,10.0,2.0,2.0,no,10.0,0.0,0.0,no,20.0,0.0,2.0,yes,30.0,0.0,1.0,yes,20.0,2.0,1.0,yes,30.0,0.0,0.0,yes,20.0,2.0,1.0,yes,20.0,2.0,1.0,yes,30.0,2.0,1.0,ok,10.0,0.0,0.0,ok,20.0,2.0,2.0,yes,10.0,2.0,0.0,ok,20.0,0.0,2.0,yes,20.0,2.0,1.0
2953,yes,30.0,0.0,2.0,yes,20.0,2.0,1.0,ok,30.0,1.0,0.0,no,30.0,1.0,2.0,yes,20.0,1.0,2.0,yes,20.0,1.0,1.0,ok,30.0,1.0,1.0,no,30.0,2.0,2.0,yes,20.0,2.0,2.0,ok,10.0,0.0,2.0,ok,20.0,2.0,2.0,ok,10.0,2.0,1.0,yes,30.0,2.0,1.0,no,30.0,2.0,2.0,no,30.0,2.0,0.0,no,10.0,0.0,1.0
2954,yes,20.0,2.0,2.0,no,30.0,2.0,1.0,yes,20.0,2.0,0.0,no,20.0,0.0,2.0,no,20.0,1.0,1.0,no,20.0,2.0,0.0,no,30.0,0.0,2.0,no,30.0,1.0,0.0,yes,20.0,0.0,2.0,ok,30.0,0.0,0.0,ok,10.0,2.0,1.0,no,20.0,2.0,1.0,ok,10.0,0.0,0.0,no,30.0,1.0,2.0,no,30.0,2.0,1.0,ok,10.0,0.0,1.0
2955,ok,30.0,0.0,2.0,no,30.0,1.0,2.0,no,30.0,2.0,2.0,no,30.0,0.0,0.0,ok,30.0,2.0,1.0,no,10.0,0.0,2.0,no,10.0,1.0,1.0,no,20.0,0.0,1.0,no,20.0,2.0,0.0,no,10.0,0.0,1.0,no,20.0,0.0,1.0,ok,30.0,1.0,2.0,yes,10.0,1.0,1.0,ok,20.0,2.0,1.0,yes,30.0,2.0,0.0,yes,30.0,0.0,2.0
2956,ok,30.0,0.0,0.0,ok,20.0,2.0,2.0,no,20.0,2.0,2.0,yes,10.0,1.0,0.0,yes,20.0,2.0,2.0,ok,30.0,2.0,0.0,ok,20.0,1.0,0.0,ok,30.0,1.0,0.0,ok,10.0,1.0,1.0,yes,10.0,0.0,0.0,ok,30.0,0.0,1.0,yes,10.0,1.0,0.0,yes,10.0,1.0,2.0,yes,10.0,0.0,0.0,ok,20.0,2.0,1.0,ok,30.0,0.0,2.0
2957,ok,10.0,1.0,2.0,ok,30.0,1.0,0.0,no,10.0,0.0,1.0,no,10.0,1.0,0.0,no,10.0,0.0,1.0,yes,10.0,1.0,2.0,yes,30.0,0.0,1.0,ok,30.0,0.0,2.0,yes,20.0,2.0,2.0,ok,30.0,2.0,0.0,no,30.0,1.0,2.0,no,30.0,2.0,1.0,yes,20.0,1.0,2.0,ok,30.0,1.0,0.0,yes,10.0,0.0,1.0,ok,20.0,2.0,0.0
2958,no,20.0,2.0,1.0,no,20.0,2.0,0.0,yes,20.0,1.0,0.0,yes,30.0,1.0,1.0,yes,10.0,0.0,2.0,yes,20.0,2.0,2.0,yes,20.0,2.0,1.0,ok,30.0,2.0,1.0,ok,30.0,2.0,2.0,yes,10.0,2.0,0.0,yes,10.0,2.0,1.0,ok,30.0,0.0,2.0,no,30.0,2.0,0.0,no,30.0,0.0,2.0,ok,30.0,2.0,0.0,yes,10.0,0.0,1.0
2959,yes,10.0,2.0,2.0,ok,30.0,1.0,2.0,no,30.0,2.0,1.0,no,10.0,1.0,2.0,no,10.0,2.0,1.0,no,20.0,2.0,1.0,no,20.0,2.0,1.0,no,20.0,2.0,1.0,no,20.0,2.0,1.0,ok,10.0,2.0,1.0,no,10.0,0.0,0.0,no,10.0,1.0,1.0,no,10.0,0.0,2.0,no,20.0,1.0,1.0,yes,20.0,1.0,2.0,ok,20.0,2.0,2.0
2960,no,10.0,2.0,2.0,no,10.0,0.0,2.0,ok,30.0,0.0,1.0,ok,20.0,2.0,1.0,no,20.0,2.0,1.0,no,30.0,0.0,0.0,yes,20.0,2.0,2.0,ok,30.0,2.0,0.0,yes,20.0,1.0,0.0,ok,30.0,1.0,0.0,no,20.0,1.0,0.0,no,30.0,2.0,1.0,no,20.0,2.0,0.0,no,20.0,2.0,2.0,yes,30.0,0.0,0.0,ok,10.0,2.0,1.0
2961,ok,20.0,2.0,2.0,ok,30.0,0.0,1.0,ok,30.0,0.0,2.0,no,30.0,1.0,2.0,no,30.0,2.0,1.0,no,20.0,2.0,1.0,no,20.0,2.0,2.0,no,30.0,0.0,1.0,no,30.0,2.0,0.0,yes,20.0,2.0,2.0,yes,20.0,2.0,2.0,ok,30.0,1.0,1.0,ok,30.0,1.0,0.0,yes,30.0,1.0,2.0,ok,20.0,0.0,0.0,ok,30.0,2.0,1.0
2962,no,10.0,1.0,2.0,yes,10.0,0.0,2.0,ok,30.0,0.0,1.0,yes,20.0,2.0,1.0,ok,30.0,1.0,0.0,ok,30.0,1.0,2.0,no,10.0,0.0,1.0,no,20.0,0.0,0.0,no,20.0,0.0,2.0,ok,10.0,1.0,1.0,yes,30.0,1.0,0.0,yes,30.0,1.0,2.0,yes,20.0,0.0,0.0,yes,10.0,1.0,1.0,yes,10.0,1.0,0.0,yes,10.0,0.0,1.0
2963,yes,10.0,0.0,0.0,yes,10.0,1.0,2.0,ok,20.0,1.0,0.0,no,20.0,2.0,2.0,no,20.0,2.0,2.0,no,20.0,2.0,0.0,yes,20.0,0.0,2.0,no,20.0,0.0,1.0,no,20.0,0.0,0.0,yes,20.0,2.0,1.0,yes,20.0,1.0,0.0,no,20.0,0.0,1.0,no,20.0,2.0,1.0,yes,10.0,2.0,1.0,ok,20.0,0.0,1.0,yes,30.0,1.0,1.0
2964,ok,20.0,2.0,2.0,yes,30.0,1.0,0.0,yes,20.0,1.0,0.0,ok,30.0,1.0,2.0,no,30.0,2.0,1.0,no,30.0,1.0,0.0,no,30.0,2.0,1.0,ok,30.0,1.0,0.0,ok,10.0,2.0,1.0,yes,10.0,2.0,2.0,ok,20.0,1.0,1.0,ok,30.0,1.0,0.0,yes,30.0,0.0,0.0,yes,10.0,1.0,1.0,yes,20.0,2.0,1.0,ok,30.0,0.0,2.0
2965,ok,30.0,0.0,0.0,yes,20.0,2.0,2.0,yes,20.0,1.0,1.0,yes,20.0,1.0,0.0,yes,30.0,1.0,2.0,ok,30.0,1.0,2.0,no,30.0,1.0,0.0,no,30.0,2.0,1.0,no,30.0,0.0,2.0,yes,10.0,1.0,1.0,ok,30.0,1.0,0.0,ok,30.0,1.0,2.0,ok,10.0,1.0,1.0,yes,30.0,0.0,0.0,yes,20.0,2.0,2.0,ok,30.0,1.0,1.0
2966,ok,30.0,0.0,2.0,no,20.0,0.0,0.0,no,20.0,0.0,1.0,no,20.0,1.0,2.0,no,30.0,2.0,0.0,no,10.0,0.0,1.0,yes,10.0,1.0,2.0,yes,30.0,1.0,0.0,ok,30.0,1.0,2.0,yes,10.0,0.0,2.0,yes,30.0,0.0,1.0,yes,30.0,1.0,1.0,yes,20.0,1.0,0.0,ok,10.0,1.0,0.0,no,30.0,2.0,0.0,yes,20.0,2.0,2.0
2967,ok,30.0,0.0,0.0,ok,10.0,2.0,2.0,no,20.0,2.0,2.0,no,20.0,2.0,2.0,yes,30.0,0.0,1.0,ok,10.0,2.0,2.0,no,10.0,0.0,2.0,no,20.0,1.0,0.0,yes,10.0,0.0,1.0,yes,20.0,2.0,0.0,yes,30.0,0.0,0.0,yes,20.0,2.0,1.0,ok,30.0,0.0,2.0,ok,20.0,2.0,0.0,yes,20.0,2.0,1.0,ok,10.0,0.0,0.0
2968,ok,20.0,2.0,2.0,ok,30.0,0.0,1.0,no,30.0,1.0,0.0,no,30.0,2.0,1.0,no,30.0,0.0,2.0,no,10.0,1.0,0.0,no,20.0,0.0,2.0,yes,20.0,2.0,2.0,yes,30.0,0.0,1.0,ok,30.0,1.0,0.0,ok,10.0,2.0,2.0,no,10.0,1.0,1.0,no,10.0,1.0,0.0,no,20.0,0.0,2.0,yes,20.0,2.0,1.0,ok,30.0,2.0,0.0
2969,ok,10.0,2.0,0.0,ok,20.0,0.0,2.0,no,20.0,2.0,1.0,no,30.0,0.0,0.0,yes,20.0,2.0,1.0,yes,20.0,2.0,1.0,yes,20.0,2.0,0.0,yes,20.0,1.0,0.0,ok,30.0,1.0,2.0,yes,30.0,1.0,1.0,ok,10.0,1.0,0.0,no,30.0,2.0,1.0,no,30.0,2.0,2.0,no,30.0,2.0,0.0,no,30.0,2.0,1.0,no,30.0,0.0,2.0
2970,ok,30.0,0.0,2.0,ok,30.0,1.0,1.0,yes,20.0,0.0,1.0,ok,10.0,2.0,2.0,ok,20.0,2.0,2.0,ok,30.0,2.0,1.0,yes,10.0,2.0,2.0,ok,20.0,0.0,0.0,ok,10.0,2.0,2.0,no,10.0,2.0,1.0,yes,10.0,2.0,1.0,yes,10.0,0.0,1.0,ok,20.0,2.0,1.0,yes,20.0,2.0,0.0,ok,30.0,2.0,1.0,ok,10.0,0.0,2.0
2971,ok,30.0,0.0,0.0,ok,10.0,1.0,0.0,ok,20.0,1.0,2.0,ok,30.0,1.0,0.0,no,20.0,2.0,0.0,no,30.0,0.0,2.0,no,30.0,1.0,0.0,no,30.0,2.0,1.0,no,30.0,2.0,1.0,no,30.0,0.0,0.0,yes,10.0,1.0,0.0,yes,10.0,1.0,1.0,ok,20.0,2.0,0.0,yes,30.0,0.0,2.0,no,30.0,2.0,1.0,yes,30.0,1.0,0.0
2972,yes,10.0,0.0,0.0,ok,20.0,2.0,1.0,no,20.0,0.0,0.0,no,20.0,1.0,0.0,no,20.0,0.0,1.0,no,20.0,1.0,2.0,no,20.0,0.0,0.0,yes,20.0,2.0,1.0,ok,30.0,0.0,2.0,no,30.0,0.0,1.0,ok,30.0,2.0,1.0,ok,10.0,0.0,0.0,yes,20.0,2.0,2.0,yes,20.0,2.0,2.0,ok,10.0,2.0,0.0,no,10.0,1.0,2.0
2973,ok,20.0,2.0,2.0,ok,30.0,2.0,0.0,ok,20.0,2.0,2.0,yes,10.0,2.0,1.0,yes,30.0,0.0,2.0,ok,30.0,2.0,1.0,ok,20.0,0.0,1.0,yes,10.0,1.0,0.0,yes,10.0,0.0,1.0,ok,30.0,2.0,1.0,yes,20.0,2.0,1.0,no,20.0,2.0,1.0,yes,20.0,1.0,2.0,ok,30.0,1.0,2.0,no,30.0,2.0,1.0,no,10.0,0.0,0.0
2974,ok,10.0,1.0,2.0,yes,10.0,0.0,2.0,ok,20.0,2.0,2.0,no,30.0,0.0,1.0,no,30.0,1.0,0.0,no,30.0,2.0,1.0,no,30.0,2.0,1.0,no,10.0,0.0,2.0,no,20.0,1.0,1.0,no,20.0,1.0,2.0,yes,20.0,1.0,0.0,yes,10.0,1.0,2.0,yes,10.0,0.0,2.0,ok,20.0,2.0,2.0,no,20.0,2.0,1.0,yes,30.0,0.0,0.0
2975,ok,10.0,0.0,0.0,yes,10.0,1.0,2.0,ok,30.0,1.0,0.0,yes,10.0,1.0,0.0,yes,10.0,0.0,1.0,yes,10.0,1.0,0.0,yes,30.0,2.0,0.0,yes,30.0,0.0,0.0,yes,10.0,1.0,1.0,yes,20.0,1.0,2.0,ok,30.0,1.0,0.0,no,30.0,1.0,2.0,no,30.0,1.0,2.0,no,10.0,1.0,1.0,no,20.0,2.0,1.0,yes,10.0,2.0,2.0
2976,ok,30.0,0.0,2.0,yes,10.0,1.0,1.0,yes,30.0,1.0,1.0,ok,10.0,1.0,0.0,ok,20.0,1.0,1.0,ok,10.0,0.0,2.0,no,20.0,0.0,0.0,yes,20.0,2.0,1.0,ok,30.0,0.0,0.0,no,30.0,1.0,2.0,no,30.0,1.0,2.0,no,30.0,2.0,1.0,no,30.0,0.0,0.0,no,30.0,1.0,2.0,no,10.0,0.0,1.0,ok,30.0,2.0,1.0
2977,ok,30.0,0.0,0.0,yes,30.0,1.0,1.0,yes,30.0,1.0,0.0,yes,30.0,1.0,2.0,yes,10.0,0.0,0.0,ok,20.0,2.0,2.0,ok,10.0,0.0,2.0,ok,20.0,2.0,2.0,ok,30.0,1.0,2.0,ok,10.0,1.0,1.0,yes,10.0,0.0,0.0,yes,30.0,1.0,2.0,ok,30.0,1.0,0.0,no,20.0,2.0,2.0,no,20.0,0.0,2.0,yes,10.0,1.0,1.0
2978,ok,30.0,0.0,2.0,no,30.0,2.0,1.0,no,30.0,1.0,1.0,no,30.0,2.0,2.0,no,30.0,2.0,1.0,no,30.0,2.0,1.0,no,30.0,0.0,0.0,yes,30.0,1.0,0.0,yes,20.0,2.0,1.0,ok,20.0,2.0,1.0,ok,30.0,0.0,0.0,yes,20.0,2.0,2.0,yes,20.0,2.0,2.0,yes,30.0,0.0,0.0,ok,20.0,2.0,1.0,no,20.0,2.0,0.0
2979,ok,20.0,2.0,2.0,yes,10.0,2.0,0.0,yes,10.0,0.0,1.0,ok,30.0,2.0,1.0,no,30.0,0.0,1.0,no,10.0,1.0,2.0,no,20.0,2.0,2.0,no,30.0,0.0,0.0,no,30.0,1.0,2.0,no,30.0,2.0,0.0,no,30.0,0.0,2.0,no,10.0,0.0,0.0,no,20.0,0.0,2.0,no,10.0,1.0,1.0,no,10.0,2.0,1.0,no,20.0,2.0,1.0
2980,no,10.0,2.0,2.0,no,20.0,2.0,2.0,no,30.0,1.0,2.0,no,30.0,2.0,0.0,no,30.0,0.0,0.0,no,30.0,1.0,2.0,no,10.0,0.0,2.0,no,20.0,1.0,0.0,ok,30.0,1.0,0.0,no,30.0,2.0,1.0,no,30.0,1.0,0.0,yes,10.0,2.0,0.0,yes,30.0,0.0,2.0,ok,30.0,1.0,0.0,yes,30.0,1.0,2.0,yes,10.0,2.0,1.0
2981,ok,10.0,1.0,2.0,no,20.0,2.0,2.0,no,20.0,2.0,2.0,no,20.0,0.0,2.0,no,20.0,1.0,0.0,no,20.0,0.0,2.0,no,20.0,2.0,2.0,no,20.0,2.0,2.0,no,20.0,2.0,1.0,yes,20.0,2.0,1.0,yes,30.0,2.0,0.0,ok,30.0,2.0,1.0,ok,30.0,0.0,0.0,no,20.0,0.0,2.0,no,20.0,0.0,2.0,ok,30.0,0.0,1.0
2982,ok,10.0,2.0,0.0,yes,10.0,2.0,1.0,yes,10.0,2.0,1.0,yes,20.0,1.0,2.0,yes,30.0,1.0,0.0,ok,10.0,0.0,1.0,ok,30.0,0.0,1.0,no,30.0,1.0,0.0,ok,20.0,2.0,2.0,yes,30.0,1.0,0.0,ok,10.0,1.0,2.0,ok,20.0,1.0,2.0,yes,30.0,1.0,0.0,ok,10.0,1.0,1.0,no,10.0,0.0,0.0,no,20.0,1.0,1.0
2983,ok,30.0,2.0,2.0,yes,30.0,0.0,1.0,no,30.0,1.0,1.0,no,20.0,2.0,0.0,ok,30.0,0.0,2.0,ok,10.0,2.0,1.0,ok,20.0,2.0,0.0,yes,20.0,1.0,1.0,yes,20.0,1.0,2.0,ok,20.0,1.0,0.0,no,20.0,1.0,1.0,no,20.0,2.0,0.0,no,10.0,1.0,0.0,yes,10.0,0.0,1.0,ok,20.0,2.0,0.0,ok,30.0,2.0,1.0
2984,ok,20.0,2.0,2.0,ok,20.0,0.0,0.0,yes,30.0,2.0,1.0,yes,30.0,0.0,2.0,ok,10.0,1.0,1.0,yes,30.0,1.0,2.0,yes,30.0,0.0,0.0,yes,10.0,2.0,1.0,yes,10.0,0.0,0.0,yes,10.0,1.0,0.0,ok,20.0,0.0,1.0,ok,30.0,0.0,2.0,ok,20.0,2.0,0.0,yes,20.0,2.0,2.0,ok,10.0,0.0,2.0,no,20.0,1.0,1.0
2985,yes,10.0,2.0,0.0,yes,10.0,2.0,1.0,yes,30.0,0.0,0.0,yes,10.0,1.0,0.0,ok,20.0,2.0,1.0,ok,30.0,2.0,1.0,yes,30.0,0.0,2.0,ok,10.0,2.0,1.0,ok,20.0,2.0,0.0,no,20.0,2.0,1.0,no,20.0,2.0,1.0,no,20.0,2.0,0.0,no,20.0,0.0,2.0,no,20.0,2.0,2.0,no,20.0,2.0,2.0,no,20.0,2.0,2.0
2986,ok,10.0,0.0,1.0,yes,10.0,1.0,2.0,yes,10.0,0.0,2.0,yes,30.0,1.0,1.0,yes,20.0,1.0,0.0,ok,30.0,1.0,0.0,ok,30.0,1.0,0.0,yes,30.0,1.0,2.0,ok,10.0,1.0,0.0,no,10.0,2.0,1.0,yes,10.0,2.0,2.0,ok,20.0,0.0,2.0,yes,10.0,1.0,1.0,ok,30.0,1.0,0.0,no,30.0,2.0,1.0,no,30.0,2.0,1.0
